CpG,Beta,SE,P,StudyID
cg00718414,0.053,0.01053,5.1e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01991861,-0.026,0.00651,8.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17614506,-0.026,0.00639,3.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09676013,-0.037,0.00732,5.6e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13222915,-0.071,0.01036,7.3e-12,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15442888,-0.062,0.01057,4.8e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05969150,0.045,0.00993,5.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16887422,0.046,0.00815,2e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10052504,0.015,0.00375,4.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10166664,-0.027,0.00603,6.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27219972,0.041,0.00782,1.8e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14914552,0.027,0.00659,3.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00826902,0.04,0.00552,2.8e-13,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01149053,0.07,0.01181,3.1e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01908954,0.025,0.00629,7.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12257439,0.12,0.01385,4.8e-17,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21727276,0.07,0.00919,3.6e-14,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13053396,0.08,0.01072,8.1e-14,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24525988,-0.035,0.00721,1.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02481950,0.044,0.00901,8e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19730814,-0.042,0.00832,5.1e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02222791,-0.018,0.00356,8.9e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01162507,-0.049,0.00949,2.1e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13180098,-0.054,0.00961,2.4e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01180628,-0.055,0.00818,1.4e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00502254,0.038,0.00825,3.3e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16963852,-0.028,0.00653,1.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21614735,-0.027,0.00664,6.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15514896,0.038,0.00827,4.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12390585,-0.042,0.00834,5.8e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26369418,-0.03,0.00591,4.2e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21286967,0.037,0.00932,7.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04945216,0.02,0.00514,8.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22039960,-0.038,0.00926,3.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20080845,0.042,0.01,2.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19459791,0.029,0.00679,2.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07160793,0.022,0.00511,1.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02544257,-0.042,0.01008,2.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01385198,0.051,0.01218,2.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14526375,-0.022,0.00512,2.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06672250,0.046,0.01028,9.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05659486,-0.032,0.00794,4.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01526748,0.023,0.00457,6e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15159104,0.034,0.00849,7.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08539067,-0.029,0.00542,6.6e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01437135,-0.038,0.00927,4.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12367786,-0.026,0.00609,2.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg25423174,-0.029,0.00582,4.6e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23487226,-0.042,0.00759,4.3e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06972908,-0.036,0.00865,3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06742778,-0.05,0.01152,1.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22943590,-0.015,0.00317,1.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19970908,-0.041,0.00987,3.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00948664,-0.028,0.00621,4.9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03997502,0.047,0.00818,6.7e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21750887,0.038,0.00645,6.2e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08544331,-0.035,0.00682,2.2e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27043873,-0.035,0.00653,8.9e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23429047,0.052,0.01235,2.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14552508,-0.03,0.00549,4.6e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27235662,-0.073,0.01023,8e-13,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04059696,-0.052,0.01066,1.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08822075,-0.032,0.00421,6.1e-14,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00548098,-0.028,0.00687,5.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01464186,-0.029,0.00632,6.3e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09676630,-0.05,0.0113,8.9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24214470,0.042,0.01049,5.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19652483,-0.033,0.0065,4.2e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11878712,0.044,0.00881,7e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10361659,0.04,0.00917,1.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03333582,-0.029,0.00689,2.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13480898,0.046,0.0091,5.8e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00658652,-0.027,0.00674,7.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03814957,0.027,0.00603,5.9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00852051,-0.035,0.00762,5.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06949933,-0.053,0.01048,4.5e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03047995,0.025,0.00607,3.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg25259754,-0.036,0.00769,3.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02351277,-0.036,0.00613,3e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01970716,0.065,0.0122,8.3e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07593852,-0.023,0.00549,2.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02772266,0.047,0.00708,2.1e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23877683,0.05,0.0106,2.3e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02181920,-0.038,0.00719,1.2e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21508713,-0.052,0.00951,3.7e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02322400,0.027,0.00592,5.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15114651,-0.052,0.01267,3.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21167106,0.033,0.008,3.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14839837,-0.04,0.0096,3.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07037963,-0.035,0.00875,7.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01243823,-0.044,0.00504,5.6e-18,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05091997,-0.032,0.00606,8.7e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24863152,-0.052,0.01157,5.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09039672,0.064,0.01139,2.4e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03527274,-0.052,0.01026,3.7e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08209691,0.06,0.01317,4.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14345882,-0.011,0.00264,1.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04424621,-0.052,0.00645,5.6e-16,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15552493,-0.034,0.00732,4.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16104584,-0.033,0.00632,2.5e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27135915,-0.022,0.0053,2.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00006397,-0.065,0.01172,2.8e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18091083,0.024,0.00499,1.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01553182,-0.028,0.00731,9.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00136547,-0.035,0.00759,4.9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01004980,0.067,0.00819,3e-16,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11009736,-0.027,0.00674,7.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19901005,0.044,0.00945,2.9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21209091,0.031,0.00651,1.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13214162,-0.039,0.00798,9.7e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16532262,-0.034,0.00842,6.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20998539,-0.06,0.01278,2.3e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08653292,-0.028,0.00684,3.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19751789,-0.026,0.00623,3.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13453847,-0.041,0.00759,7.2e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17240004,0.023,0.00545,2.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00968616,-0.046,0.00955,1.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg25132241,0.055,0.01245,1.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11626153,0.028,0.00603,3.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17742559,0.04,0.01012,8.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24148361,-0.044,0.00807,6.4e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21195376,0.035,0.00779,5.7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13903421,0.017,0.00363,1.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12669355,0.041,0.00883,3e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00147638,-0.038,0.00892,1.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13106156,-0.043,0.01072,7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19576099,-0.04,0.00759,1e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18906520,0.047,0.00877,7.6e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20783697,-0.025,0.00623,5.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07719604,0.061,0.00916,2.1e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09386050,0.051,0.01269,6.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg25292309,-0.032,0.00714,6.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14220251,0.041,0.00898,6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23957643,0.031,0.00725,1.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13119578,-0.036,0.00646,3.1e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12272104,0.04,0.00769,2e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19580930,-0.031,0.00739,2.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16054280,0.032,0.00799,7.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03303585,-0.029,0.00632,3.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08663298,-0.042,0.00853,1.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17781958,0.036,0.00752,2.3e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03041510,-0.031,0.00725,2.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21451906,-0.039,0.00966,5.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15698196,0.033,0.0081,5.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14756878,0.04,0.00965,2.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01784819,0.042,0.00909,3.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11027221,0.061,0.01249,1.3e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09650495,-0.027,0.00597,9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00153395,0.07,0.01408,6.4e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14814323,0.04,0.00933,2.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04416898,-0.038,0.00869,1.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14906690,0.021,0.00506,3.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08639389,0.043,0.00753,9e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10692140,-0.038,0.00661,1.4e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21010701,-0.032,0.00828,9.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24996979,-0.029,0.00638,7.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22478317,-0.049,0.00906,6.4e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02167190,0.038,0.00895,2.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12163955,0.036,0.00895,6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15068641,-0.051,0.01227,3.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08537367,0.03,0.00697,1.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19448292,0.034,0.00803,3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22534374,-0.031,0.00541,6.1e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05365320,0.041,0.01024,6.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02244028,0.033,0.00831,6.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11185549,-0.033,0.00609,8.3e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01833890,0.057,0.01157,7.7e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18982073,0.054,0.01113,1.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14629055,0.038,0.00969,7.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12800105,-0.043,0.00733,3.7e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07707056,0.046,0.00809,1.1e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26126690,0.035,0.00756,3.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12950645,-0.032,0.00747,2.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05063895,-0.034,0.00631,5.4e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13394559,-0.037,0.00859,2.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00210249,0.033,0.00595,2.4e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15963913,0.049,0.00707,6e-12,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19686152,-0.05,0.00984,3e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10743102,-0.031,0.00649,2.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21470541,0.023,0.00592,9.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg25124943,-0.062,0.01226,3.5e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12781678,0.039,0.0067,4e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14297444,-0.039,0.00843,3.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26024874,0.039,0.00786,7.7e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15696506,-0.04,0.00676,4.8e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09823288,-0.021,0.00393,6.1e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14444650,-0.047,0.00939,7.2e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12594253,-0.026,0.00606,1.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg25104397,0.028,0.00684,3.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12067764,0.027,0.00626,2.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15204354,0.044,0.01017,1.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08005208,-0.035,0.00693,3.9e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26950756,-0.032,0.00793,5.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10123642,-0.035,0.00628,2.7e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05775746,-0.033,0.00739,7.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18826637,-0.026,0.00369,1.4e-12,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17504164,-0.029,0.00657,1.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07308381,-0.058,0.01118,2.2e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13844463,-0.024,0.00565,2.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09530108,-0.05,0.00769,7.8e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07700249,0.035,0.00806,1.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg25913882,-0.038,0.00961,6.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15687600,-0.039,0.00637,1.2e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14445047,-0.035,0.00677,2.5e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06291107,0.081,0.01114,5e-13,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04006327,0.015,0.00357,2.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14352682,0.076,0.01344,1.5e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27027375,0.049,0.01211,5.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17702736,-0.034,0.0062,2.9e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13696490,-0.044,0.00569,2e-14,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07899076,0.049,0.01116,9.9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23084016,-0.038,0.00821,2.9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11052535,-0.03,0.00649,5.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18483549,0.043,0.0066,1e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24545125,-0.054,0.01069,4.8e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13442656,0.067,0.00974,8.1e-12,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17266233,-0.025,0.00638,7.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02324006,0.03,0.00715,2.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09931783,0.05,0.01151,1.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01419713,-0.047,0.00747,4.4e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03717830,-0.029,0.00651,9.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14938561,-0.026,0.00518,5.7e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19463228,0.066,0.01116,4.1e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00538370,-0.023,0.0054,1.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02193425,-0.034,0.00751,4.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15358723,-0.047,0.009,1.9e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27051260,0.049,0.012,5.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19014792,0.024,0.0056,2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20456243,-0.052,0.00956,4.5e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24673765,0.039,0.00932,3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04204669,-0.033,0.00845,8.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13802354,-0.03,0.00756,6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04413853,0.031,0.00737,3.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23782145,0.056,0.01005,3.2e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15478401,-0.036,0.00845,1.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12496975,-0.039,0.00972,5.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22383924,-0.055,0.01055,1.5e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24678869,0.084,0.01306,1.4e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27516100,0.054,0.01087,8.2e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24692310,0.046,0.01087,2.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05223210,-0.055,0.01174,2.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19007141,0.024,0.00582,2.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01565703,-0.025,0.00512,8.6e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01088404,-0.034,0.00729,2.9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03345925,0.031,0.00742,3.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21469505,-0.02,0.00514,6.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22753611,0.024,0.00588,6.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07504977,0.047,0.00628,6.6e-14,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11483884,-0.036,0.00783,5.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26899718,0.07,0.01166,1.8e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24469729,0.039,0.00738,1.1e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13496492,0.052,0.01116,3.3e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13624631,0.023,0.00545,2.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg25889918,0.062,0.00882,3e-12,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06300222,0.032,0.00772,3.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg25308381,-0.058,0.01145,4.9e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26466508,0.017,0.00403,3.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
