CpG,Beta,SE,P,StudyID
cg24901707,-0.01645,0.0021,1.66e-14,23334450_rheumatoid_arthritis
cg24911489,-0.01669,0.0032,1.35e-07,23334450_rheumatoid_arthritis
cg25096847,0.01419,0.0018,2.51e-15,23334450_rheumatoid_arthritis
cg25206690,-0.01467,0.0026,2.15e-08,23334450_rheumatoid_arthritis
cg25291941,-0.0436,0.0048,1.62e-19,23334450_rheumatoid_arthritis
cg25335258,-0.02651,0.0045,4.7e-09,23334450_rheumatoid_arthritis
cg25407888,0.01113,0.002,1.6e-08,23334450_rheumatoid_arthritis
cg25439632,0.01921,0.0037,1.54e-07,23334450_rheumatoid_arthritis
cg25492971,-0.04009,0.0063,2.62e-10,23334450_rheumatoid_arthritis
cg25544073,0.00727,0.0012,1.02e-09,23334450_rheumatoid_arthritis
cg25593776,0.00656,9e-04,4.67e-14,23334450_rheumatoid_arthritis
cg25601086,0.0177,0.0034,1.43e-07,23334450_rheumatoid_arthritis
cg25653947,0.01036,0.0019,5.23e-08,23334450_rheumatoid_arthritis
cg25662926,0.01902,0.0033,1.28e-08,23334450_rheumatoid_arthritis
cg26042024,-0.01677,0.003,2.27e-08,23334450_rheumatoid_arthritis
cg26068141,0.00661,9e-04,2.68e-14,23334450_rheumatoid_arthritis
cg26187080,-0.013,0.0025,1.21e-07,23334450_rheumatoid_arthritis
cg26282299,-0.01114,0.0021,9.01e-08,23334450_rheumatoid_arthritis
cg26373411,0.01396,0.0016,2.55e-17,23334450_rheumatoid_arthritis
cg26628496,-0.00929,0.0016,2.82e-09,23334450_rheumatoid_arthritis
cg26655344,-0.02343,0.0042,2.02e-08,23334450_rheumatoid_arthritis
cg26723492,0.02353,0.0033,1.35e-12,23334450_rheumatoid_arthritis
cg26726325,0.01283,0.002,9.63e-11,23334450_rheumatoid_arthritis
cg26881713,0.02822,0.0036,6.53e-15,23334450_rheumatoid_arthritis
cg26910651,0.00858,0.001,1.09e-16,23334450_rheumatoid_arthritis
cg26979279,0.00885,0.0013,5.16e-12,23334450_rheumatoid_arthritis
cg27016990,0.00405,7e-04,1.23e-08,23334450_rheumatoid_arthritis
cg27121781,0.01639,0.0021,1.52e-14,23334450_rheumatoid_arthritis
cg27278640,-0.01682,0.0028,3.27e-09,23334450_rheumatoid_arthritis
cg27473073,-0.02914,0.0056,1.61e-07,23334450_rheumatoid_arthritis
cg27515800,0.01607,0.0021,1.42e-14,23334450_rheumatoid_arthritis
cg27637873,-0.03152,0.0056,1.51e-08,23334450_rheumatoid_arthritis
ch.8.18329843R,0.03452,0.0049,1.37e-12,23334450_rheumatoid_arthritis
ch.8.575115F,0.00753,0.0013,1.19e-08,23334450_rheumatoid_arthritis
ch.8.53573583F,0.00618,0.0011,2.58e-08,23334450_rheumatoid_arthritis
ch.8.1702176R,0.02894,0.0041,1.66e-12,23334450_rheumatoid_arthritis
ch.8.1995451R,0.03408,0.0044,1.82e-14,23334450_rheumatoid_arthritis
ch.8.2197061F,0.04345,0.0056,6.19e-15,23334450_rheumatoid_arthritis
ch.8.119895995F,0.01808,0.0023,4.56e-15,23334450_rheumatoid_arthritis
ch.8.2465681F,0.01948,0.0037,1.43e-07,23334450_rheumatoid_arthritis
ch.8.140049216F,0.0114,0.0015,1.59e-14,23334450_rheumatoid_arthritis
ch.8.2842146R,0.01829,0.0023,5.84e-16,23334450_rheumatoid_arthritis
cg00115984,0.01448,0.0024,9.6e-10,23334450_rheumatoid_arthritis
cg00129481,0.00929,0.0011,1.66e-16,23334450_rheumatoid_arthritis
cg00162643,0.00829,0.0013,1.29e-10,23334450_rheumatoid_arthritis
cg00321619,-0.00884,0.0016,2.15e-08,23334450_rheumatoid_arthritis
cg00771049,0.00666,8e-04,4.07e-15,23334450_rheumatoid_arthritis
cg00885506,0.01549,0.0019,7.56e-17,23334450_rheumatoid_arthritis
cg01253107,0.00804,0.0012,4.16e-12,23334450_rheumatoid_arthritis
cg01725199,0.00772,0.001,3.09e-14,23334450_rheumatoid_arthritis
cg01840724,0.03032,0.0046,4.79e-11,23334450_rheumatoid_arthritis
cg01873645,0.01083,0.0017,5.67e-11,23334450_rheumatoid_arthritis
cg02169859,-0.01354,0.0023,7e-09,23334450_rheumatoid_arthritis
cg02332936,-0.02588,0.0044,5.27e-09,23334450_rheumatoid_arthritis
cg02554246,0.01387,0.002,1.55e-12,23334450_rheumatoid_arthritis
cg02558684,-0.02481,0.0042,3.5e-09,23334450_rheumatoid_arthritis
cg02603128,0.01448,0.0026,3.18e-08,23334450_rheumatoid_arthritis
cg03426451,0.01157,0.0014,3.22e-16,23334450_rheumatoid_arthritis
cg03597699,0.01773,0.0032,1.88e-08,23334450_rheumatoid_arthritis
cg03715931,-0.01755,0.0021,6.54e-17,23334450_rheumatoid_arthritis
cg03916787,0.02049,0.0026,3.03e-15,23334450_rheumatoid_arthritis
cg04317031,0.01723,0.0025,2.25e-12,23334450_rheumatoid_arthritis
cg04544093,0.00717,0.0013,6.51e-08,23334450_rheumatoid_arthritis
cg04693928,0.0089,0.0015,3.73e-09,23334450_rheumatoid_arthritis
cg05384198,-0.01109,0.0018,1.32e-09,23334450_rheumatoid_arthritis
cg05413282,-0.00951,0.0018,1.17e-07,23334450_rheumatoid_arthritis
cg05679027,0.01498,0.0021,3.54e-13,23334450_rheumatoid_arthritis
cg06299741,-0.01127,0.0021,3.95e-08,23334450_rheumatoid_arthritis
cg06765514,0.01289,0.0017,5.39e-14,23334450_rheumatoid_arthritis
cg06936355,0.01252,0.0019,5.45e-11,23334450_rheumatoid_arthritis
cg07664183,0.0095,0.0017,1.34e-08,23334450_rheumatoid_arthritis
cg07763768,-0.01686,0.0023,1.09e-13,23334450_rheumatoid_arthritis
cg07965714,0.00809,0.0011,4.33e-14,23334450_rheumatoid_arthritis
cg08052428,-0.02446,0.0036,1.52e-11,23334450_rheumatoid_arthritis
cg08438425,0.00711,0.0013,4.57e-08,23334450_rheumatoid_arthritis
cg08876665,0.01375,0.0022,5.22e-10,23334450_rheumatoid_arthritis
cg09225658,0.01885,0.0022,2.07e-17,23334450_rheumatoid_arthritis
cg09538139,0.00944,0.0016,3.94e-09,23334450_rheumatoid_arthritis
cg09951047,-0.00922,0.0017,4.35e-08,23334450_rheumatoid_arthritis
cg10454937,0.00761,0.0014,2.01e-08,23334450_rheumatoid_arthritis
cg10912268,0.00633,0.0011,3.1e-09,23334450_rheumatoid_arthritis
cg11027140,0.00826,0.0013,4.15e-11,23334450_rheumatoid_arthritis
cg11466908,0.01191,0.0017,1.47e-12,23334450_rheumatoid_arthritis
cg12063910,0.00712,0.0011,3.13e-10,23334450_rheumatoid_arthritis
cg12706425,0.02576,0.0038,6.61e-12,23334450_rheumatoid_arthritis
cg13098382,0.00724,0.0012,6.07e-10,23334450_rheumatoid_arthritis
cg13247581,0.00349,6e-04,2.82e-08,23334450_rheumatoid_arthritis
cg13397260,-0.01151,0.002,4.46e-09,23334450_rheumatoid_arthritis
cg13399952,0.01626,0.0021,4.07e-15,23334450_rheumatoid_arthritis
cg13412754,-0.01941,0.003,8.98e-11,23334450_rheumatoid_arthritis
cg13415831,0.01023,0.0014,1.04e-13,23334450_rheumatoid_arthritis
cg13445943,-0.00955,0.0018,9.02e-08,23334450_rheumatoid_arthritis
cg13452961,0.02043,0.0032,1.04e-10,23334450_rheumatoid_arthritis
cg13455998,-0.01728,0.0021,5.12e-16,23334450_rheumatoid_arthritis
cg13466576,-0.01596,0.0025,2.12e-10,23334450_rheumatoid_arthritis
cg13476777,-0.00524,8e-04,8.45e-11,23334450_rheumatoid_arthritis
cg13488220,-0.01459,0.0022,5.08e-11,23334450_rheumatoid_arthritis
cg13500797,0.00624,8e-04,4.19e-15,23334450_rheumatoid_arthritis
cg13501527,0.01494,0.0028,1.46e-07,23334450_rheumatoid_arthritis
cg13558431,-0.00531,0.001,5.17e-08,23334450_rheumatoid_arthritis
cg13582060,0.03536,0.0065,5.04e-08,23334450_rheumatoid_arthritis
cg13589559,-0.01368,0.0022,2.31e-10,23334450_rheumatoid_arthritis
cg13598426,0.02618,0.004,5.16e-11,23334450_rheumatoid_arthritis
cg13600632,-0.01159,0.0021,2.71e-08,23334450_rheumatoid_arthritis
cg13601517,0.01229,0.0019,3.35e-11,23334450_rheumatoid_arthritis
cg13609053,-0.00881,0.0017,1.1e-07,23334450_rheumatoid_arthritis
cg13625030,0.00674,0.0013,9.55e-08,23334450_rheumatoid_arthritis
cg13648318,0.01968,0.0031,1.39e-10,23334450_rheumatoid_arthritis
cg13675319,0.01552,0.0024,1.18e-10,23334450_rheumatoid_arthritis
cg13677058,-0.01103,0.0021,9.32e-08,23334450_rheumatoid_arthritis
cg13681781,-0.00443,8e-04,8.09e-08,23334450_rheumatoid_arthritis
cg13703070,0.01278,0.0016,3e-15,23334450_rheumatoid_arthritis
cg13714256,-0.01339,0.0017,1.82e-14,23334450_rheumatoid_arthritis
cg13762060,0.007,0.0013,7.85e-08,23334450_rheumatoid_arthritis
cg13766489,-0.00453,7e-04,7.13e-11,23334450_rheumatoid_arthritis
cg13781989,-0.01387,0.0024,9.03e-09,23334450_rheumatoid_arthritis
cg13813623,0.01273,0.0015,1.36e-16,23334450_rheumatoid_arthritis
cg13821031,0.03935,0.0056,2.95e-12,23334450_rheumatoid_arthritis
cg13834896,0.0119,0.0014,8.03e-17,23334450_rheumatoid_arthritis
cg13836518,0.01467,0.0028,1.41e-07,23334450_rheumatoid_arthritis
cg13867274,0.0285,0.0039,5.24e-13,23334450_rheumatoid_arthritis
cg13868356,-0.01426,0.0027,9.42e-08,23334450_rheumatoid_arthritis
cg13886124,0.01407,0.0025,1.19e-08,23334450_rheumatoid_arthritis
cg13886725,0.01217,0.0016,9.36e-15,23334450_rheumatoid_arthritis
cg13897564,0.00567,0.001,5.65e-09,23334450_rheumatoid_arthritis
cg13900023,0.0134,0.0017,1.01e-14,23334450_rheumatoid_arthritis
cg13929128,-0.01333,0.0022,6.03e-10,23334450_rheumatoid_arthritis
cg13960084,0.01505,0.0019,8.29e-15,23334450_rheumatoid_arthritis
cg14041283,0.01348,0.0022,1.18e-09,23334450_rheumatoid_arthritis
cg14064762,0.01256,0.0022,1.66e-08,23334450_rheumatoid_arthritis
cg14065382,-0.01457,0.0021,2.7e-12,23334450_rheumatoid_arthritis
cg14071579,0.03044,0.0052,6.32e-09,23334450_rheumatoid_arthritis
cg14079473,0.01518,0.0024,4.93e-10,23334450_rheumatoid_arthritis
cg14090923,0.01198,0.0022,5.81e-08,23334450_rheumatoid_arthritis
cg14119680,-0.01043,0.002,9.12e-08,23334450_rheumatoid_arthritis
cg14133064,0.01944,0.0033,3.39e-09,23334450_rheumatoid_arthritis
cg14148609,0.01179,0.0013,2.2e-18,23334450_rheumatoid_arthritis
cg14162627,0.01836,0.0034,5.22e-08,23334450_rheumatoid_arthritis
cg14169363,0.01617,0.003,8.83e-08,23334450_rheumatoid_arthritis
cg14172603,0.00952,0.0012,1.57e-14,23334450_rheumatoid_arthritis
cg14187242,-0.02096,0.0034,6.04e-10,23334450_rheumatoid_arthritis
cg14209064,0.02909,0.0037,2.11e-15,23334450_rheumatoid_arthritis
cg14229404,-0.01021,0.0017,2.03e-09,23334450_rheumatoid_arthritis
cg14231841,-0.01268,0.0017,2.43e-13,23334450_rheumatoid_arthritis
cg14241138,0.00901,0.0011,1.12e-17,23334450_rheumatoid_arthritis
cg14249808,-0.0278,0.0037,2.8e-14,23334450_rheumatoid_arthritis
cg14254273,0.01629,0.002,1.14e-15,23334450_rheumatoid_arthritis
cg14263098,-0.02165,0.0039,4.16e-08,23334450_rheumatoid_arthritis
cg14276584,0.02182,0.0036,1.72e-09,23334450_rheumatoid_arthritis
cg14308424,0.01087,0.0019,1.34e-08,23334450_rheumatoid_arthritis
cg14321601,0.00652,0.0011,4.14e-09,23334450_rheumatoid_arthritis
cg14328477,-0.01366,0.0023,2.81e-09,23334450_rheumatoid_arthritis
cg14343266,0.00847,0.0013,2.75e-11,23334450_rheumatoid_arthritis
cg14355192,0.00974,0.0016,7.39e-10,23334450_rheumatoid_arthritis
cg14383611,-0.01001,0.0019,9.92e-08,23334450_rheumatoid_arthritis
cg14395844,0.00965,0.0016,1.87e-09,23334450_rheumatoid_arthritis
cg14404146,0.02699,0.0032,3.38e-17,23334450_rheumatoid_arthritis
cg14408431,0.00833,0.0011,3.87e-13,23334450_rheumatoid_arthritis
cg14408997,-0.01569,0.0025,5.01e-10,23334450_rheumatoid_arthritis
cg14413721,0.01724,0.0029,3.52e-09,23334450_rheumatoid_arthritis
cg14425888,-0.02166,0.0041,1.05e-07,23334450_rheumatoid_arthritis
cg14472753,0.01144,0.0015,1.12e-14,23334450_rheumatoid_arthritis
cg14488466,0.0119,0.0021,2.76e-08,23334450_rheumatoid_arthritis
cg14492276,-0.01976,0.003,5.61e-11,23334450_rheumatoid_arthritis
cg14521987,-0.01382,0.0025,2.54e-08,23334450_rheumatoid_arthritis
cg14537179,-0.0097,0.0016,1.91e-09,23334450_rheumatoid_arthritis
cg14582550,-0.01732,0.003,1.09e-08,23334450_rheumatoid_arthritis
cg14583815,-0.01621,0.003,5.73e-08,23334450_rheumatoid_arthritis
cg14590319,-0.01359,0.0017,7.51e-15,23334450_rheumatoid_arthritis
cg14600600,0.01705,0.0031,6.15e-08,23334450_rheumatoid_arthritis
cg14600997,0.00735,9e-04,1.16e-17,23334450_rheumatoid_arthritis
cg14607755,0.00747,0.0014,9.65e-08,23334450_rheumatoid_arthritis
cg14613546,-0.02551,0.0045,1.08e-08,23334450_rheumatoid_arthritis
cg14613607,0.00516,9e-04,4.78e-09,23334450_rheumatoid_arthritis
cg14622017,-0.01668,0.0031,5.55e-08,23334450_rheumatoid_arthritis
cg14646548,-0.01378,0.0023,1.4e-09,23334450_rheumatoid_arthritis
cg15083233,0.01318,0.0017,7.85e-15,23334450_rheumatoid_arthritis
cg15418155,0.02388,0.003,9.17e-16,23334450_rheumatoid_arthritis
cg15551881,0.02259,0.0035,1.46e-10,23334450_rheumatoid_arthritis
cg15700165,0.01035,0.0018,2.06e-08,23334450_rheumatoid_arthritis
cg15714041,0.01037,0.0013,2.2e-15,23334450_rheumatoid_arthritis
cg16473288,-0.02301,0.0042,4e-08,23334450_rheumatoid_arthritis
cg17349081,0.01269,0.0016,1.09e-14,23334450_rheumatoid_arthritis
cg17936488,0.00971,0.0013,1.19e-13,23334450_rheumatoid_arthritis
cg18055467,0.01555,0.0027,1.43e-08,23334450_rheumatoid_arthritis
cg18236721,-0.02751,0.0051,7.74e-08,23334450_rheumatoid_arthritis
cg18928153,0.02269,0.0027,4.97e-17,23334450_rheumatoid_arthritis
cg18978193,0.01689,0.0021,7.66e-16,23334450_rheumatoid_arthritis
cg19291576,0.0185,0.0032,6.95e-09,23334450_rheumatoid_arthritis
cg19305934,0.00973,0.0016,4.45e-10,23334450_rheumatoid_arthritis
cg19343707,0.01044,0.0014,1.39e-14,23334450_rheumatoid_arthritis
cg20031479,0.0048,8e-04,1.15e-08,23334450_rheumatoid_arthritis
cg21158975,-0.03525,0.0055,1.63e-10,23334450_rheumatoid_arthritis
cg21171320,-0.01227,0.0023,1.62e-07,23334450_rheumatoid_arthritis
cg21190742,-0.01716,0.0022,7.19e-15,23334450_rheumatoid_arthritis
cg21191461,-0.01116,0.0019,4.06e-09,23334450_rheumatoid_arthritis
cg21232615,-0.01853,0.0035,1.61e-07,23334450_rheumatoid_arthritis
cg21331335,-0.01007,0.0016,1.8e-10,23334450_rheumatoid_arthritis
cg21525244,0.00787,0.0012,8.24e-12,23334450_rheumatoid_arthritis
cg21607453,-0.01224,0.002,1.26e-09,23334450_rheumatoid_arthritis
cg21740204,0.02012,0.0023,3.95e-19,23334450_rheumatoid_arthritis
cg21925493,0.00646,0.0012,5.31e-08,23334450_rheumatoid_arthritis
cg22952834,0.00785,0.001,1.16e-14,23334450_rheumatoid_arthritis
cg24794433,0.00764,0.0013,3.59e-09,23334450_rheumatoid_arthritis
cg25282780,0.01307,0.0017,4.45e-14,23334450_rheumatoid_arthritis
cg25954354,0.01199,0.0019,2.09e-10,23334450_rheumatoid_arthritis
cg26181372,-0.01502,0.0027,3.68e-08,23334450_rheumatoid_arthritis
cg26228569,0.01194,0.0019,2.93e-10,23334450_rheumatoid_arthritis
cg26325209,0.01012,0.0018,1.3e-08,23334450_rheumatoid_arthritis
cg26535072,0.00927,0.0018,1.33e-07,23334450_rheumatoid_arthritis
cg27514224,-0.00901,0.0016,7.05e-09,23334450_rheumatoid_arthritis
ch.9.10784434R,0.00791,0.0011,2.19e-12,23334450_rheumatoid_arthritis
ch.9.72278394R,0.01093,0.0014,5.55e-15,23334450_rheumatoid_arthritis
ch.9.80193246F,0.0153,0.0023,1.19e-11,23334450_rheumatoid_arthritis
ch.9.84051654F,0.00878,0.0013,1.12e-11,23334450_rheumatoid_arthritis
cg00008671,0.01667,0.0027,3.43e-10,23334450_rheumatoid_arthritis
cg00086670,0.01526,0.0023,1.31e-11,23334450_rheumatoid_arthritis
cg00088042,0.00805,0.0015,9.53e-08,23334450_rheumatoid_arthritis
cg00110545,0.02237,0.0039,9.64e-09,23334450_rheumatoid_arthritis
cg00152126,-0.00929,0.0017,4.13e-08,23334450_rheumatoid_arthritis
cg00251270,-0.01788,0.0029,3.8e-10,23334450_rheumatoid_arthritis
cg00291003,0.01705,0.0025,1.04e-11,23334450_rheumatoid_arthritis
cg00308909,0.01903,0.0023,7.28e-17,23334450_rheumatoid_arthritis
cg00363737,-0.01595,0.003,1.07e-07,23334450_rheumatoid_arthritis
cg00376625,0.0187,0.002,2.86e-20,23334450_rheumatoid_arthritis
cg00400632,0.00936,0.0012,1.26e-15,23334450_rheumatoid_arthritis
cg00474465,0.03168,0.0042,7.34e-14,23334450_rheumatoid_arthritis
cg00593048,0.01152,0.0019,7.45e-10,23334450_rheumatoid_arthritis
cg00645593,0.01928,0.0034,2.19e-08,23334450_rheumatoid_arthritis
cg00648452,-0.01283,0.0016,1.56e-15,23334450_rheumatoid_arthritis
cg00669212,0.03554,0.0043,1.13e-16,23334450_rheumatoid_arthritis
cg00673251,0.01275,0.0022,7.47e-09,23334450_rheumatoid_arthritis
cg00675569,0.00797,0.0014,1.68e-08,23334450_rheumatoid_arthritis
cg00765144,-0.03285,0.0058,1.69e-08,23334450_rheumatoid_arthritis
cg00816676,0.03725,0.0062,2.08e-09,23334450_rheumatoid_arthritis
cg00870849,0.02013,0.0028,5.21e-13,23334450_rheumatoid_arthritis
cg01038940,0.02856,0.0038,3.43e-14,23334450_rheumatoid_arthritis
cg01207912,0.02051,0.0038,8.29e-08,23334450_rheumatoid_arthritis
cg01210727,-0.03376,0.0055,9.17e-10,23334450_rheumatoid_arthritis
cg01385327,0.0108,0.002,4.42e-08,23334450_rheumatoid_arthritis
cg01508796,0.00983,0.0014,7.08e-13,23334450_rheumatoid_arthritis
cg01701415,0.01389,0.0022,2.32e-10,23334450_rheumatoid_arthritis
cg01782066,0.01952,0.0034,6.46e-09,23334450_rheumatoid_arthritis
cg01977213,0.01157,0.0016,1.66e-12,23334450_rheumatoid_arthritis
cg02086858,0.00634,0.001,1.55e-09,23334450_rheumatoid_arthritis
cg02135122,-0.01788,0.003,3.6e-09,23334450_rheumatoid_arthritis
cg02238747,0.01271,0.0017,2.39e-14,23334450_rheumatoid_arthritis
cg02414646,0.05381,0.0061,1.83e-18,23334450_rheumatoid_arthritis
cg02420850,0.01245,0.0023,5.97e-08,23334450_rheumatoid_arthritis
cg02436414,-0.01566,0.0026,1.1e-09,23334450_rheumatoid_arthritis
cg02523824,-0.0131,0.0022,1.68e-09,23334450_rheumatoid_arthritis
cg02524725,0.01626,0.0025,8.81e-11,23334450_rheumatoid_arthritis
cg02526981,-0.01153,0.0022,1.13e-07,23334450_rheumatoid_arthritis
cg02581963,0.01221,0.0018,5.06e-12,23334450_rheumatoid_arthritis
cg02590038,0.00678,0.001,3.61e-11,23334450_rheumatoid_arthritis
cg02726524,-0.01117,0.0016,4.28e-12,23334450_rheumatoid_arthritis
cg02848777,0.00847,0.001,6.54e-16,23334450_rheumatoid_arthritis
cg02976898,-0.02106,0.0034,8.06e-10,23334450_rheumatoid_arthritis
cg02982198,0.01828,0.0023,2.43e-15,23334450_rheumatoid_arthritis
cg03037366,0.0127,0.0016,2.61e-16,23334450_rheumatoid_arthritis
cg03115558,0.01213,0.0022,4.24e-08,23334450_rheumatoid_arthritis
cg03122453,0.0099,0.0013,1.75e-14,23334450_rheumatoid_arthritis
cg03205140,0.01755,0.0031,2.47e-08,23334450_rheumatoid_arthritis
cg03283421,-0.0122,0.0019,3.35e-10,23334450_rheumatoid_arthritis
cg03293884,0.01743,0.0025,3.78e-12,23334450_rheumatoid_arthritis
cg03341641,-0.0206,0.0037,1.98e-08,23334450_rheumatoid_arthritis
cg03383873,0.00549,7e-04,1.03e-14,23334450_rheumatoid_arthritis
cg03458633,0.0318,0.005,2.41e-10,23334450_rheumatoid_arthritis
cg03652343,0.01234,0.0019,5.08e-11,23334450_rheumatoid_arthritis
cg03727700,0.01458,0.0019,2.79e-14,23334450_rheumatoid_arthritis
cg03799378,-0.0396,0.0051,5.55e-15,23334450_rheumatoid_arthritis
cg03872695,-0.02184,0.0032,1.22e-11,23334450_rheumatoid_arthritis
cg03991369,-0.01656,0.0026,1.65e-10,23334450_rheumatoid_arthritis
cg04009446,-0.01525,0.002,2.32e-14,23334450_rheumatoid_arthritis
cg04055819,0.01113,0.0017,2.03e-11,23334450_rheumatoid_arthritis
cg04089420,-0.02606,0.0047,3.86e-08,23334450_rheumatoid_arthritis
cg04119701,0.00773,0.001,3.58e-14,23334450_rheumatoid_arthritis
cg04123496,0.00861,0.0016,3.76e-08,23334450_rheumatoid_arthritis
cg04169186,-0.03699,0.007,1.03e-07,23334450_rheumatoid_arthritis
cg04192867,0.00822,0.0013,9.64e-11,23334450_rheumatoid_arthritis
cg04305134,0.0195,0.0035,2.54e-08,23334450_rheumatoid_arthritis
cg04318534,0.00806,0.0015,8.05e-08,23334450_rheumatoid_arthritis
cg04333785,-0.0091,0.0016,1.15e-08,23334450_rheumatoid_arthritis
cg04401038,0.0125,0.0016,4.34e-15,23334450_rheumatoid_arthritis
cg04441857,0.01088,0.0017,2.5e-10,23334450_rheumatoid_arthritis
cg04470021,0.0084,0.0016,1.61e-07,23334450_rheumatoid_arthritis
cg04604532,-0.02147,0.0037,4.97e-09,23334450_rheumatoid_arthritis
cg04673770,0.01755,0.0022,3.87e-15,23334450_rheumatoid_arthritis
cg04728480,0.01135,0.0015,1.98e-14,23334450_rheumatoid_arthritis
cg04733302,0.01862,0.0023,6.97e-16,23334450_rheumatoid_arthritis
cg04759335,0.01347,0.0016,2.61e-17,23334450_rheumatoid_arthritis
cg04844987,0.00834,0.0013,1.32e-10,23334450_rheumatoid_arthritis
cg04886846,0.01074,0.002,1.53e-07,23334450_rheumatoid_arthritis
cg04943368,0.00937,0.0016,1.24e-08,23334450_rheumatoid_arthritis
cg05019661,0.0086,0.0015,2.44e-08,23334450_rheumatoid_arthritis
cg05042728,-0.0101,0.0018,2.02e-08,23334450_rheumatoid_arthritis
cg05062679,0.01516,0.002,1.41e-14,23334450_rheumatoid_arthritis
cg05063087,0.01861,0.0033,1.33e-08,23334450_rheumatoid_arthritis
cg05082493,0.0099,0.0017,5.68e-09,23334450_rheumatoid_arthritis
cg05192293,0.01323,0.0019,9.2e-13,23334450_rheumatoid_arthritis
cg05339066,0.00968,0.0017,1.18e-08,23334450_rheumatoid_arthritis
cg05358439,0.01603,0.002,1.93e-15,23334450_rheumatoid_arthritis
cg05385248,0.02256,0.0041,4.64e-08,23334450_rheumatoid_arthritis
cg05440642,0.00966,0.0014,1.27e-11,23334450_rheumatoid_arthritis
cg05479582,0.02107,0.0038,2.8e-08,23334450_rheumatoid_arthritis
cg05614720,-0.0151,0.0019,2.93e-15,23334450_rheumatoid_arthritis
cg05627029,0.014,0.0025,1.54e-08,23334450_rheumatoid_arthritis
cg05697697,0.00663,0.001,9.49e-12,23334450_rheumatoid_arthritis
cg05756109,0.02226,0.0031,5.42e-13,23334450_rheumatoid_arthritis
cg05898953,0.02435,0.0037,4.48e-11,23334450_rheumatoid_arthritis
cg05906871,0.01345,0.0017,1.23e-15,23334450_rheumatoid_arthritis
cg05937453,0.00731,0.0012,5.34e-10,23334450_rheumatoid_arthritis
cg06092948,0.01644,0.0024,1.38e-11,23334450_rheumatoid_arthritis
cg06162279,0.00494,6e-04,5.31e-15,23334450_rheumatoid_arthritis
cg06286028,0.0144,0.0017,1.65e-16,23334450_rheumatoid_arthritis
cg06361405,0.00869,0.0015,5.48e-09,23334450_rheumatoid_arthritis
cg06365057,0.00566,9e-04,1.64e-10,23334450_rheumatoid_arthritis
cg06378434,0.02541,0.0044,6.47e-09,23334450_rheumatoid_arthritis
cg06470552,0.01157,0.0014,1.39e-15,23334450_rheumatoid_arthritis
cg06535993,0.00574,0.0011,7.01e-08,23334450_rheumatoid_arthritis
cg06744119,0.0211,0.0032,3.86e-11,23334450_rheumatoid_arthritis
cg06822657,0.01068,0.0014,3.96e-15,23334450_rheumatoid_arthritis
cg06898923,0.00919,0.0014,3.78e-11,23334450_rheumatoid_arthritis
cg06989443,0.01585,0.003,1.58e-07,23334450_rheumatoid_arthritis
cg07001963,0.00965,0.0015,4.06e-10,23334450_rheumatoid_arthritis
cg07023791,0.0079,0.0012,1.03e-11,23334450_rheumatoid_arthritis
cg07095783,0.01596,0.002,4.7e-15,23334450_rheumatoid_arthritis
cg07130508,0.02287,0.0033,5.04e-12,23334450_rheumatoid_arthritis
cg07238926,-0.01617,0.0023,2.25e-12,23334450_rheumatoid_arthritis
cg07245980,0.02199,0.0025,5.77e-19,23334450_rheumatoid_arthritis
cg07418777,-0.00913,0.0017,1.57e-07,23334450_rheumatoid_arthritis
cg07481027,-0.01539,0.0026,2.06e-09,23334450_rheumatoid_arthritis
cg07498937,0.02379,0.0028,1.63e-17,23334450_rheumatoid_arthritis
cg07510282,-0.03558,0.0061,4.7e-09,23334450_rheumatoid_arthritis
cg07728084,0.01767,0.0029,8.03e-10,23334450_rheumatoid_arthritis
cg07835809,0.02256,0.0028,1.71e-15,23334450_rheumatoid_arthritis
cg07904073,0.0123,0.0023,1.32e-07,23334450_rheumatoid_arthritis
